student_id,age,gender,state,family_income,high_school_gpa,sat_score,act_score,attendance_rate,ap_courses,extracurricular_count,volunteer_hours,leadership_positions,coding_projects,social_media_hours,online_certifications,essay_score,recommendation_score,interview_score,admission_status
547078,19,Male,New York,133018,3.45,929,22,87.0,1,3,38,2,5,3.1,1,91.4,69.8,53.2,1
444994,18,Male,Illinois,102584,3.56,1044,22,100.0,3,2,95,2,3,6.1,2,83.3,80.6,91.4,1
548694,17,Male,Georgia,59921,2.74,1185,26,100.0,3,2,139,1,3,4.0,2,61.4,57.6,93.7,1
691479,16,Female,Virginia,157398,3.63,1336,20,87.7,3,3,94,0,4,4.8,0,94.2,76.4,63.2,1
45033,19,Male,California,66950,2.92,1126,17,91.8,3,5,34,2,2,7.5,4,50.2,72.5,87.4,1
514725,16,Female,New York,17221,3.63,917,25,87.1,2,6,37,1,2,4.4,3,89.1,61.5,75.0,1
183319,18,Female,Georgia,59561,2.49,1314,31,99.5,2,3,227,1,1,2.4,4,85.1,76.6,85.6,1
269322,20,Male,Illinois,66934,3.47,1277,23,86.0,1,9,74,0,2,4.5,2,69.3,81.9,66.1,1
318143,18,Female,Georgia,100467,3.15,866,36,99.8,3,1,163,3,1,6.5,2,100.0,78.7,70.6,1
853757,20,Female,Georgia,123413,2.74,970,19,91.4,4,3,139,2,2,4.5,2,64.8,71.6,83.3,1
227810,21,Male,Washington,60674,3.01,959,25,85.5,1,4,95,0,4,1.0,3,77.0,82.6,69.8,1
601359,18,Male,Washington,58359,3.0,1208,26,91.1,7,1,157,2,3,4.1,2,67.0,72.9,66.4,1
422976,19,Female,Georgia,37304,3.39,1181,23,100.0,3,6,89,2,2,3.7,3,57.6,82.1,66.0,1
674127,16,Female,Washington,68071,2.83,1600,18,86.4,4,7,92,1,3,4.5,1,65.1,67.7,68.9,1
526748,18,Male,Washington,39700,2.67,923,24,90.6,7,3,140,5,3,5.9,2,86.7,75.3,76.4,1
356209,19,Male,Texas,48023,2.58,1382,26,81.2,3,4,66,2,3,4.4,0,51.4,76.9,63.8,1
973645,18,Female,Georgia,71507,3.77,531,19,94.6,6,4,52,1,3,4.1,0,90.9,84.1,94.3,1
299588,18,Male,California,52176,3.26,865,24,100.0,4,3,116,0,0,4.5,0,81.6,59.5,67.5,1
984921,16,Male,Georgia,72035,3.71,1078,17,94.4,2,2,103,0,2,4.2,2,65.4,73.1,70.1,1
774038,17,Male,Illinois,49556,3.63,1230,29,87.4,4,4,93,1,1,6.1,1,87.6,74.9,75.6,1
327543,19,Male,Ohio,18437,3.93,1380,18,93.3,4,3,112,1,3,5.6,4,59.8,85.6,79.9,1
398404,18,Male,Illinois,51161,3.08,1211,15,89.8,5,3,132,1,4,3.0,1,70.8,67.2,67.6,1
272771,17,Male,North Carolina,103101,2.93,724,30,92.9,4,2,146,0,2,4.3,2,82.8,85.6,70.6,0
655660,20,Male,Illinois,73199,4.0,1190,25,91.7,2,5,80,0,0,4.0,2,96.1,77.6,80.0,1
360122,20,Male,Virginia,36212,3.16,974,19,96.0,1,3,52,0,2,7.8,2,79.0,87.4,92.8,1
877525,16,Male,North Carolina,65071,3.17,1075,17,80.4,3,5,32,2,1,8.6,5,84.8,67.8,70.6,1
579349,16,Male,Virginia,123838,2.77,1230,20,98.8,2,4,110,1,3,6.5,2,69.3,70.3,78.4,1
454332,18,Female,California,99287,2.57,976,17,92.1,6,5,158,1,2,4.4,0,77.0,71.5,75.9,0
811642,19,Male,Florida,98652,3.0,1000,22,98.5,7,4,70,2,4,5.0,3,79.0,63.3,55.1,1
288468,18,Male,Virginia,174799,2.77,830,24,91.2,4,3,75,2,0,1.2,0,83.8,84.0,78.8,0
163883,17,Male,California,48712,4.0,1272,23,86.6,1,5,100,0,2,5.9,2,70.5,87.2,96.6,1
850229,20,Female,North Carolina,41431,3.51,1145,29,90.2,3,0,136,0,4,4.3,2,86.3,89.0,80.4,1
562402,21,Female,Texas,92153,2.38,1421,14,92.3,1,5,80,0,2,5.4,3,90.1,70.8,58.4,1
691877,18,Female,California,50120,2.81,1137,25,96.3,1,5,121,1,3,4.7,4,86.2,80.8,75.3,1
99752,17,Male,New York,60462,3.18,1248,12,100.0,3,5,126,0,3,5.3,1,53.3,75.1,72.6,0
819514,21,Female,Georgia,56395,2.9,1097,26,97.8,4,5,127,1,2,5.9,3,85.1,62.6,65.4,1
357721,16,Female,Texas,34101,3.15,1324,28,88.0,3,4,126,0,2,1.9,1,85.2,72.4,69.5,1
195766,19,Male,Georgia,43705,3.14,1585,24,81.9,5,3,58,1,1,3.6,2,72.2,90.3,75.6,1
701918,22,Male,Texas,37642,3.01,1365,23,98.7,1,5,69,1,2,4.2,6,77.1,76.8,53.4,1
530816,17,Male,Texas,128507,2.98,1002,30,87.5,0,4,108,2,0,5.1,3,74.6,73.9,55.6,1
539131,18,Female,Illinois,96603,2.64,1047,24,88.8,2,6,110,1,4,3.5,1,74.2,82.7,61.8,1
664195,19,Female,Virginia,55801,2.61,960,25,91.7,3,2,64,2,3,1.3,2,73.6,74.8,80.6,0
893623,20,Male,Texas,103978,2.68,1239,12,75.8,5,10,84,0,2,0.5,4,98.2,83.9,91.0,1
942694,16,Female,Georgia,39732,3.85,1085,23,94.3,2,6,27,1,4,4.6,3,55.5,72.6,74.4,1
187592,19,Female,Virginia,42327,3.07,1125,12,96.5,2,6,57,1,2,4.0,2,67.7,73.7,93.6,1
829111,17,Female,North Carolina,88753,3.37,882,32,81.7,3,3,112,1,0,3.3,0,70.8,84.1,84.5,1
442825,17,Male,Florida,46186,3.14,1304,29,89.7,2,5,243,0,3,2.7,3,74.7,88.1,85.3,1
320029,20,Male,Washington,151793,3.28,1110,22,84.0,6,2,91,3,0,4.1,1,61.9,82.5,68.4,1
500920,22,Female,Virginia,46465,2.79,1140,27,90.3,5,2,40,1,0,2.6,2,46.6,78.0,88.2,0
803667,16,Male,Ohio,39794,2.67,1100,32,82.3,4,6,87,1,1,2.1,0,80.2,85.0,75.6,0
186448,20,Female,Virginia,38383,2.53,1372,23,93.8,2,3,42,1,2,4.6,3,70.2,77.7,65.9,1
187164,20,Female,Washington,87673,1.66,849,28,78.2,1,8,97,0,8,4.4,0,78.9,65.7,79.3,0
810428,18,Female,North Carolina,34453,3.38,1423,20,83.6,4,2,129,0,1,10.7,4,56.7,82.5,48.3,1
122784,18,Female,Georgia,47252,2.84,975,22,83.1,3,5,83,0,1,5.2,2,69.6,62.2,70.5,0
493073,19,Female,Virginia,84281,3.46,1304,23,95.4,4,3,155,2,2,4.9,3,79.4,71.8,77.2,1
826552,20,Female,Texas,42368,2.68,1065,23,85.1,10,2,178,0,2,4.3,1,97.2,69.6,71.3,1
127201,20,Male,Ohio,105964,3.58,1198,30,80.5,6,4,93,1,1,1.9,2,81.2,66.0,93.2,1
210226,18,Female,Texas,136528,3.5,663,23,87.2,3,4,97,1,0,4.9,4,84.4,83.0,79.9,1
979320,22,Female,Washington,66002,2.96,1138,27,92.7,4,3,48,2,1,5.7,4,69.9,59.8,49.6,0
185887,20,Male,Ohio,150200,3.49,1493,20,96.5,2,2,180,1,0,4.6,3,51.2,71.2,75.3,1
880239,18,Female,Washington,74309,3.64,770,22,81.4,2,2,19,2,2,2.5,3,74.1,67.0,96.7,1
35176,21,Female,California,36518,3.8,1359,30,91.2,5,4,63,0,0,1.4,1,79.5,84.7,81.4,1
284928,18,Female,Georgia,50615,3.52,1244,24,87.0,2,5,83,1,1,6.7,2,66.4,80.7,58.1,1
115776,18,Female,Virginia,73723,3.58,1200,30,96.9,2,3,35,1,0,1.5,3,79.7,74.8,94.3,1
533165,16,Female,Virginia,75626,2.85,1415,19,94.0,1,1,101,3,7,2.7,1,83.8,86.7,31.2,1
778574,18,Male,Texas,98144,3.25,1028,28,90.4,3,7,19,0,2,3.2,2,98.2,63.3,77.1,1
593035,18,Female,New York,89546,3.71,1282,28,92.9,5,3,128,2,1,4.1,3,77.6,73.0,93.0,1
29414,18,Female,Georgia,53538,2.82,1085,21,81.2,2,10,68,1,3,6.9,2,77.7,74.0,79.9,1
448670,16,Female,Illinois,114003,4.0,948,14,96.2,3,3,127,0,0,3.0,2,73.9,69.5,71.6,1
885971,19,Female,Washington,81334,3.73,1176,7,82.9,5,4,156,4,0,5.1,2,78.3,82.2,56.3,1
713011,18,Female,California,85998,3.11,1132,20,94.7,1,1,68,2,2,3.4,0,74.2,72.6,30.2,1
120408,19,Female,North Carolina,154605,3.3,986,30,100.0,4,3,75,1,2,3.7,3,74.2,86.4,74.1,1
698926,17,Female,Texas,29784,3.18,1257,17,84.3,4,5,147,1,1,3.5,4,83.0,57.2,81.3,1
801772,16,Male,Washington,84803,2.23,1377,24,96.0,3,4,106,1,1,5.3,1,49.1,69.8,58.6,1
746750,18,Female,Florida,41781,3.13,904,33,90.8,6,3,20,1,2,2.3,0,74.4,74.2,82.2,1
780515,19,Male,Ohio,69196,2.55,1453,36,95.8,2,3,31,3,2,3.4,4,50.2,84.7,57.4,1
428508,17,Male,Washington,95586,3.09,1346,31,100.0,6,2,93,0,3,5.2,3,84.0,87.3,76.4,1
602182,16,Male,Texas,40284,4.0,1354,25,77.3,2,2,43,0,3,4.4,2,73.3,84.3,85.9,1
739438,17,Female,Illinois,50431,3.32,1412,31,97.0,3,2,67,1,3,5.3,1,87.8,86.9,83.4,1
205403,22,Female,Illinois,43105,3.01,1218,25,85.1,3,7,101,2,1,5.4,3,59.5,76.1,60.1,1
51012,16,Female,Illinois,48715,3.3,1058,36,94.1,5,5,75,0,2,3.2,3,73.9,74.7,72.5,1
217334,20,Female,California,123773,2.65,1117,24,93.5,3,3,68,2,2,5.4,2,59.5,66.1,71.7,0
820090,19,Male,North Carolina,55563,2.57,605,23,98.8,3,1,120,2,2,1.1,0,90.2,70.2,79.4,0
743059,20,Female,Washington,36402,2.46,1170,28,90.9,0,3,39,0,3,1.6,2,61.1,80.4,57.0,1
192879,20,Male,California,25536,3.13,1157,36,82.5,5,7,89,3,1,3.8,2,52.0,81.9,63.1,1
32890,18,Female,Georgia,48970,3.25,722,25,88.5,1,5,69,1,2,6.9,2,63.4,92.1,97.5,1
20632,21,Male,Virginia,22015,3.35,1231,27,93.3,5,2,56,1,1,2.4,4,71.5,83.3,73.4,1
528460,18,Female,Ohio,47756,3.36,971,12,96.2,2,2,114,3,0,3.4,0,80.1,89.1,79.5,1
843039,22,Male,Ohio,77649,2.82,1042,20,97.4,1,2,27,1,2,3.6,2,54.6,71.0,81.8,0
565345,22,Male,Washington,45184,3.13,760,20,100.0,1,5,22,2,2,3.9,3,61.9,89.5,60.3,1
923313,16,Male,North Carolina,38291,2.7,1312,30,87.5,2,3,127,2,0,3.9,4,85.5,89.3,76.2,1
303749,19,Female,Illinois,226749,2.21,878,20,92.6,2,2,95,3,2,4.7,2,67.7,73.3,74.9,0
95619,19,Female,Georgia,53414,2.97,945,18,88.2,3,4,185,0,1,2.7,2,69.6,79.8,54.9,0
737049,16,Female,Washington,40649,3.18,1036,15,92.1,5,2,177,0,2,2.2,3,74.6,81.4,96.1,1
128069,16,Male,Georgia,53541,2.92,1200,33,92.7,4,6,27,2,1,2.3,1,81.1,71.6,55.5,1
45160,19,Female,Texas,27831,2.99,1036,26,88.2,4,7,44,0,4,5.3,2,73.0,75.6,64.7,1
86336,16,Female,Florida,88690,3.18,1276,24,87.7,3,5,58,3,1,2.1,3,64.9,88.8,63.2,1
71882,18,Female,Georgia,111855,3.11,779,26,84.5,6,5,29,1,1,3.0,2,72.1,85.6,100.0,0
703103,19,Female,Ohio,67223,3.21,919,21,89.3,2,0,56,0,1,3.4,1,67.0,71.6,76.0,1
114813,19,Female,Illinois,36848,3.42,1149,22,98.6,4,3,37,1,1,6.8,3,76.6,79.4,68.8,1
854435,16,Female,Washington,36287,3.38,1047,21,90.6,4,1,45,1,2,0.0,0,74.9,62.4,71.7,1
651255,21,Male,Virginia,244522,3.26,976,12,100.0,4,3,133,1,1,4.3,5,59.8,66.0,52.8,0
201664,17,Male,Georgia,46793,3.48,1373,24,95.4,4,3,116,2,2,4.7,0,72.8,86.4,58.5,1
345765,17,Male,New York,37930,3.17,895,28,94.3,6,5,201,1,0,6.1,1,66.4,78.3,82.2,1
842406,19,Male,Texas,106832,2.0,1511,23,91.5,4,3,151,2,2,6.3,3,75.2,91.4,68.5,1
386177,17,Male,Florida,124997,3.14,1099,19,90.3,3,2,93,1,1,4.5,1,67.3,75.0,56.0,1
446511,19,Male,Georgia,43191,3.35,808,15,100.0,0,0,55,0,1,4.2,2,69.0,82.0,57.7,1
922407,22,Male,Washington,68659,3.36,1600,15,86.0,1,2,50,1,3,3.7,2,94.6,64.1,86.8,1
13558,16,Female,Georgia,44240,3.62,826,18,98.6,1,1,80,1,5,3.4,1,83.8,77.2,77.9,1
977317,21,Female,Virginia,91292,3.44,1092,31,93.2,3,2,99,2,1,4.3,4,73.6,91.1,72.6,1
322203,22,Female,Illinois,91549,3.39,1208,27,92.8,4,1,41,0,3,7.2,3,79.4,72.1,69.1,1
371620,18,Female,California,52860,3.35,1214,26,96.1,1,5,186,0,3,7.2,3,61.0,83.6,63.0,1
933619,20,Male,Illinois,66364,2.84,872,17,95.0,4,1,193,1,3,3.9,3,62.3,73.0,87.8,1
650928,22,Male,North Carolina,62506,2.85,752,25,93.5,2,3,63,0,0,4.9,0,79.4,64.8,63.8,0
376733,18,Male,New York,61505,3.4,1314,23,90.3,4,8,106,1,2,5.0,2,89.3,84.2,58.6,1
425582,18,Male,New York,71726,2.81,951,10,92.0,2,3,78,3,1,8.5,0,73.7,85.7,71.9,1
703625,22,Other,Georgia,64206,2.85,1062,35,94.5,4,5,52,2,1,1.5,2,75.0,79.4,62.1,1
625807,16,Female,North Carolina,64996,2.99,1327,23,99.3,4,2,56,0,0,3.6,5,58.4,97.1,67.6,1
422242,17,Female,Virginia,40576,2.03,1539,28,100.0,2,4,165,1,1,5.5,1,78.7,82.5,66.6,1
495451,17,Male,Florida,22862,2.28,831,32,92.7,1,5,83,3,2,3.5,1,81.8,77.3,90.2,1
351103,22,Female,North Carolina,45375,3.68,1184,30,100.0,5,4,72,1,3,3.8,3,93.4,70.2,86.1,1
780378,21,Male,North Carolina,104402,3.99,1363,30,96.9,2,2,72,3,4,3.1,3,67.9,57.7,64.1,1
37989,18,Male,Florida,80706,2.58,1061,36,95.7,3,5,106,0,2,5.2,1,57.9,89.1,52.8,0
142683,17,Female,Texas,44512,2.54,1207,29,97.7,0,3,60,1,1,4.7,3,77.2,82.9,97.8,1
442873,19,Female,New York,73967,3.08,688,28,86.2,4,7,70,2,0,2.1,0,82.2,100.0,71.9,1
834622,22,Female,Washington,107884,2.78,1153,33,98.8,6,0,102,2,0,7.5,1,73.9,77.1,81.5,1
390433,21,Female,New York,82431,2.9,1032,29,89.3,2,8,61,0,1,2.6,2,57.6,95.1,43.8,1
879110,17,Male,Georgia,34738,3.34,872,20,91.7,5,4,87,0,3,1.8,2,86.3,75.8,96.2,1
178796,19,Male,California,40716,3.24,1197,26,92.3,4,3,149,1,2,8.3,2,70.0,74.2,64.6,1
129756,20,Male,Washington,42487,3.05,1330,24,96.1,0,4,65,1,1,4.6,1,76.3,74.0,79.9,1
767027,22,Female,North Carolina,40384,3.18,1203,35,100.0,6,1,117,1,1,1.5,3,78.0,60.7,75.7,1
213266,22,Female,California,80604,3.97,1357,21,88.7,4,4,101,1,1,1.4,2,80.3,67.6,87.2,1
86896,17,Male,Ohio,14242,3.22,1439,16,89.8,3,5,87,0,1,7.6,2,80.2,83.6,96.5,1
274466,16,Female,Virginia,24580,4.0,1262,22,95.0,2,4,119,2,3,3.2,2,57.7,87.6,55.9,1
348194,21,Female,Texas,60517,2.92,683,26,100.0,6,2,88,0,4,2.1,2,73.8,81.6,81.3,1
585981,21,Female,Florida,34442,3.66,975,28,88.8,3,3,14,0,2,1.6,3,65.5,72.9,77.0,1
975837,18,Female,Texas,114699,2.99,1210,20,87.7,3,9,80,2,2,3.3,2,84.4,86.7,80.0,1
751325,17,Female,Georgia,43677,3.03,1399,21,100.0,3,5,50,2,2,3.8,1,79.0,82.0,89.6,1
264710,19,Male,Ohio,85091,2.65,1111,25,100.0,2,3,92,0,2,4.2,3,74.0,74.7,70.4,1
396335,17,Male,North Carolina,70211,2.86,1386,26,91.9,5,1,159,1,2,5.1,1,68.2,95.9,80.1,1
80838,21,Female,Illinois,25353,3.95,682,23,87.6,6,2,97,1,0,5.7,4,63.6,99.6,69.3,1
704225,19,Male,Ohio,67319,3.31,1058,34,91.4,3,3,184,0,1,2.8,2,61.4,78.6,80.7,1
73518,22,Female,New York,72205,2.73,1064,27,93.2,5,8,75,1,2,5.5,2,65.3,90.3,77.5,1
788475,22,Female,Illinois,15533,3.37,823,25,100.0,3,4,226,0,1,4.3,2,65.7,90.9,86.3,0
497730,22,Female,Texas,296567,2.89,1077,19,95.2,0,4,42,1,1,6.4,2,66.9,94.2,88.5,1
77159,17,Male,New York,52532,3.0,1173,24,91.0,1,5,84,0,2,6.5,2,88.8,64.7,87.9,1
758193,17,Male,New York,78153,2.48,1378,19,81.4,3,5,119,1,1,3.2,2,66.8,95.0,93.0,1
755353,19,Female,Washington,75409,3.36,1141,17,84.0,1,3,117,1,0,1.7,0,64.9,63.9,79.1,1
375655,22,Male,North Carolina,38992,2.13,1295,11,100.0,2,6,118,1,1,5.0,3,73.0,100.0,51.5,1
235237,21,Female,North Carolina,132287,2.23,1542,30,91.0,1,2,97,1,1,1.4,2,83.4,85.6,68.9,1
220381,19,Male,New York,48749,4.0,960,14,94.5,6,4,91,2,1,5.0,0,69.8,75.4,60.6,1
188660,17,Male,Virginia,23127,4.0,1077,22,97.0,2,4,106,2,2,5.5,3,82.8,81.1,36.1,1
744139,17,Male,Georgia,44534,3.09,1202,28,92.1,5,3,188,0,3,4.7,2,71.4,86.0,78.4,1
607221,18,Male,New York,25136,3.8,579,21,88.6,2,5,99,1,0,8.9,2,76.4,84.8,88.2,1
98850,17,Female,Washington,16874,3.58,1067,33,96.5,2,3,115,2,4,4.9,3,68.4,67.0,57.1,1
476810,21,Female,Texas,74221,2.89,1279,31,93.7,3,4,69,2,3,1.4,1,66.5,79.6,48.3,1
293667,21,Male,Georgia,54808,3.5,1374,28,91.9,2,4,144,2,4,3.8,2,86.5,87.4,61.5,1
731557,19,Female,Texas,28710,2.25,1397,20,93.4,2,5,93,3,0,8.5,4,70.2,63.2,86.9,1
744740,18,Female,Virginia,105579,3.79,1214,22,79.4,5,2,184,1,4,6.0,2,68.8,81.7,52.1,1
632503,19,Female,Virginia,50612,4.0,854,26,91.3,5,3,75,3,2,1.2,2,47.9,85.6,55.7,1
55994,22,Male,Virginia,19463,3.44,983,24,86.8,1,7,71,2,3,5.1,3,81.3,86.0,94.2,1
298147,21,Male,Virginia,125334,3.73,1290,20,91.0,4,4,114,0,1,4.3,0,57.1,91.3,64.4,1
533239,16,Female,North Carolina,52250,3.31,634,14,87.7,2,2,40,2,3,6.1,2,80.5,83.9,83.9,1
583526,17,Male,North Carolina,32307,3.11,976,30,87.1,4,1,110,2,3,5.5,1,79.2,84.8,67.7,1
790048,22,Male,California,38825,3.73,1211,36,98.4,3,1,126,5,4,4.0,0,76.9,78.0,54.5,1
840244,17,Female,New York,65181,3.34,978,34,89.1,3,3,216,3,1,3.6,0,82.7,87.7,81.5,1
94993,17,Male,Florida,55522,3.61,1031,31,86.8,5,2,178,2,1,3.8,2,83.3,72.7,70.1,1
218735,20,Female,New York,59942,2.09,1263,27,78.8,1,4,55,0,1,6.2,2,74.4,83.3,54.7,0
76961,18,Male,Florida,33450,2.98,1009,24,90.8,1,5,101,1,2,2.6,4,87.4,90.1,86.5,1
895774,19,Male,Ohio,71992,3.39,1003,14,92.5,1,3,163,0,1,5.3,3,90.6,75.6,84.9,1
395867,17,Male,Florida,61601,2.87,1109,29,95.6,4,5,63,3,0,4.5,0,65.5,69.1,79.0,0
936032,16,Female,Washington,48909,3.96,839,25,89.3,2,2,46,3,1,0.2,3,54.6,75.7,80.7,1
715551,21,Female,Washington,50114,3.63,623,19,82.8,5,4,37,1,2,3.6,0,88.9,66.0,100.0,1
963601,21,Male,Virginia,12179,2.05,1059,20,86.0,2,5,66,0,0,3.7,2,63.0,92.3,80.2,1
611249,18,Female,Virginia,58804,3.1,1297,30,99.2,4,4,66,0,0,7.1,3,69.4,82.9,58.7,1
928303,21,Female,California,36975,3.28,998,36,92.4,3,2,166,0,0,9.2,2,67.6,70.2,71.5,1
330111,17,Male,North Carolina,49715,3.45,682,30,90.0,3,3,92,1,2,7.4,0,67.1,72.8,69.9,0
93626,16,Female,North Carolina,61804,2.76,1164,22,91.5,3,4,102,2,3,5.7,1,97.4,74.9,67.3,1
867212,19,Male,Texas,87293,2.73,713,16,87.0,0,4,68,2,2,4.1,1,79.0,83.1,92.8,0
732455,17,Female,New York,76491,3.09,1134,31,87.7,3,2,180,4,2,5.2,2,83.4,70.5,70.0,1
686609,16,Male,Ohio,19955,2.33,892,24,89.5,3,6,122,1,2,3.8,1,59.6,73.9,65.1,0
396257,17,Female,Illinois,42093,3.22,849,18,94.9,3,7,158,1,2,5.2,3,75.8,77.5,69.2,1
513232,19,Female,Georgia,60123,3.42,938,17,90.1,1,3,71,0,4,2.2,2,75.5,95.1,77.6,1
850029,21,Female,Texas,88375,4.0,1510,13,88.8,2,5,138,2,4,5.9,0,93.0,69.1,58.4,1
427669,18,Female,Texas,54033,2.83,1231,15,91.0,3,3,104,1,0,5.8,1,80.1,67.5,100.0,1
167243,19,Male,Texas,29122,2.34,975,18,100.0,3,4,56,1,2,3.9,4,83.3,57.9,88.8,0
805380,17,Female,Texas,61708,2.62,968,36,89.5,2,1,145,0,3,5.6,1,78.9,69.8,68.2,1
587899,22,Male,Virginia,42984,3.67,911,28,100.0,4,2,77,2,3,4.1,0,71.5,90.5,80.7,1
160319,18,Female,North Carolina,92062,3.23,1190,13,97.6,2,3,110,0,0,6.0,1,63.6,88.1,68.4,1
772606,16,Female,Virginia,69138,2.47,1183,27,85.8,4,3,123,0,2,2.8,4,84.0,65.0,73.4,1
944539,18,Female,California,23562,3.23,954,21,92.6,4,6,62,2,0,6.4,4,63.9,89.5,88.2,1
923858,20,Female,Virginia,59033,2.96,1008,21,83.4,3,1,104,1,0,1.0,1,43.4,82.9,61.2,0
214233,18,Female,Georgia,107294,3.16,1190,17,85.2,4,5,96,2,3,4.9,0,89.8,71.5,69.4,1
308415,20,Male,Illinois,38031,3.58,1271,4,96.6,2,1,177,1,4,4.4,1,71.6,66.1,59.3,1
359028,17,Male,Georgia,95450,3.44,1115,23,88.9,0,4,61,1,1,6.4,1,78.7,58.2,56.4,0
617569,22,Male,Ohio,181075,3.44,750,19,88.2,5,8,56,2,2,5.0,4,64.3,89.8,43.9,1
636324,16,Female,New York,25706,3.47,1376,21,92.0,3,7,122,2,3,3.2,3,73.6,79.9,56.0,1
179552,18,Male,Illinois,36455,3.62,1276,22,100.0,3,5,69,2,1,3.8,1,55.3,84.0,100.0,1
413625,16,Male,Virginia,88731,2.95,1386,25,93.5,5,4,20,0,3,3.8,2,82.6,80.8,81.3,1
444114,16,Female,Texas,122747,3.37,951,17,83.9,2,7,39,0,2,4.7,1,54.3,85.8,81.3,1
595138,18,Male,Ohio,50321,3.14,1182,22,91.4,6,4,72,1,2,4.9,0,85.3,75.6,86.8,1
810655,16,Male,Georgia,52459,3.06,1225,32,87.6,2,5,140,2,2,3.9,0,66.7,61.3,77.2,1
627629,19,Female,New York,96450,3.16,1304,31,87.5,4,7,63,0,3,7.2,0,71.4,93.4,70.5,1
214825,21,Male,Florida,71613,3.44,1135,21,90.0,1,3,136,1,2,5.6,1,93.9,74.7,70.9,1
713486,20,Male,Georgia,51902,3.25,1258,22,94.3,1,3,109,2,3,4.4,4,63.4,81.7,79.2,1
261524,19,Female,Virginia,109106,3.71,1288,23,99.9,2,1,100,2,3,3.2,2,80.6,63.2,72.9,1
160037,19,Female,North Carolina,78044,3.26,1186,21,94.1,3,2,202,3,2,3.2,2,60.5,73.7,79.5,1
8582,20,Female,Ohio,24891,2.76,1024,22,100.0,2,1,121,2,2,3.4,0,60.0,81.5,49.2,1
913534,19,Female,Washington,124662,2.61,1278,25,92.6,2,6,126,1,0,8.1,3,63.5,77.1,72.0,1
529368,19,Female,California,59707,2.33,1270,18,91.4,5,3,54,3,3,6.8,2,72.6,80.0,58.1,1
133319,17,Female,Virginia,120136,3.51,755,20,92.6,6,3,100,0,3,3.4,1,90.6,91.2,64.5,1
594591,16,Male,Georgia,20030,3.62,910,29,84.8,1,6,54,0,3,3.2,1,79.8,81.9,69.9,0
930768,19,Female,North Carolina,20394,2.78,882,29,94.5,2,5,82,2,4,3.7,3,91.4,78.9,84.8,1
243322,22,Male,Florida,73786,3.34,1112,32,85.7,6,5,134,1,3,2.1,1,90.4,63.1,86.3,1
145653,20,Female,New York,74471,3.35,1044,20,79.0,2,3,87,3,0,4.7,1,77.6,68.9,92.1,1
640605,16,Male,North Carolina,35970,3.31,1539,30,97.0,2,7,56,0,3,5.9,5,76.8,67.8,74.1,1
779696,18,Female,California,103028,3.03,1364,26,92.5,1,1,45,1,3,2.0,4,75.5,70.2,80.7,1
269289,19,Female,Illinois,68003,3.6,1043,23,89.7,1,3,111,0,0,5.8,6,63.2,81.5,100.0,1
94794,17,Male,New York,64184,3.32,1371,29,91.0,2,3,67,4,4,5.3,3,67.3,100.0,63.5,1
166120,20,Female,Illinois,45542,3.88,1472,30,100.0,2,6,63,2,4,1.3,1,68.2,79.0,67.6,1
363930,18,Female,Florida,45502,3.14,956,27,89.4,4,5,100,3,1,3.9,1,74.7,75.1,75.8,1
487233,20,Female,Georgia,19480,2.77,1264,31,89.0,0,4,105,1,2,4.6,3,65.4,69.5,62.7,1
258261,19,Female,Florida,151279,3.81,999,21,91.6,2,6,37,2,2,4.1,0,88.1,66.9,79.7,1
942862,21,Female,Illinois,123339,3.14,970,25,88.4,2,2,127,1,2,9.3,2,77.1,67.9,89.2,1
244023,18,Female,California,74962,3.15,1106,23,85.3,2,4,149,0,2,4.5,3,67.7,97.9,47.6,1
615926,21,Female,Florida,33201,2.57,1015,14,97.0,1,10,130,0,3,6.6,3,48.7,82.6,100.0,1
577585,18,Male,Ohio,47691,2.72,1465,25,98.5,4,2,24,3,1,4.4,3,89.2,78.2,44.7,1
38193,18,Male,North Carolina,76160,3.14,1465,28,96.5,2,7,42,1,2,1.8,2,67.2,83.7,67.0,1
169718,19,Male,California,87950,3.41,1457,21,85.4,2,5,158,1,1,3.5,2,54.9,100.0,78.5,1
40252,18,Male,Illinois,29321,3.88,1281,29,96.0,5,4,199,0,3,3.7,2,62.3,88.2,88.7,1
458696,18,Male,Florida,53225,2.76,853,21,96.0,3,8,143,1,1,4.5,2,69.3,82.0,73.6,1
56110,18,Male,Florida,66743,2.87,1242,31,86.9,3,1,51,6,0,5.3,4,77.4,75.6,71.4,1
777790,16,Male,Washington,109621,3.45,1165,29,83.9,5,8,44,0,1,6.3,2,96.4,86.1,76.0,1
624575,19,Male,Washington,86285,3.24,1215,28,96.4,3,7,164,1,3,3.1,4,94.1,69.3,58.3,1
351640,18,Male,Texas,39948,3.81,1057,24,87.0,1,3,60,2,3,3.0,2,82.9,69.4,83.1,1
759541,16,Female,Washington,44953,3.7,916,19,91.4,7,6,116,2,0,3.5,2,72.7,80.6,88.1,1
536852,17,Male,Ohio,54044,1.62,628,20,95.3,7,5,94,1,2,4.3,0,86.8,73.3,93.3,0
503546,21,Female,North Carolina,51123,3.81,1143,25,89.4,5,3,69,1,5,3.4,3,73.6,49.5,80.1,1
42793,16,Female,Florida,183462,2.86,1136,24,89.4,3,2,132,1,2,5.4,0,84.9,62.4,100.0,1
